code postal;code INSEE;nom commune (Poste);nom commune (ACOSS); AOT;taux;SMT;taux additionnel
80700;80347;FRANSART                              ;;;;;
80620;80348;FRANSU                                ;;;;;
80160;80349;FRANSURES                             ;;;;;
80800;80350;FRANVILLERS                           ;;;;;
80260;80351;FRECHENCOURT                          ;;;;;
80160;80352;FREMONTIERS                           ;;;;;
80320;80353;FRESNES MAZANCOURT                    ;;;;;
80140;80354;FRESNES TILLOLOY                      ;;;;;
80140;80355;FRESNEVILLE                           ;;;;;
80140;80356;FRESNOY ANDAINVILLE                   ;;;;;
80290;80357;FRESNOY AU VAL                        ;;;;;
80110;80358;FRESNOY EN CHAUSSEE                   ;;;;;
80700;80359;FRESNOY LES ROYE                      ;;;;;
80390;80360;FRESSENNEVILLE                        ;;;;;
80140;80361;FRETTECUISSE                          ;;;;;
80220;80362;FRETTEMEULE                           ;;;;;
80460;80364;FRIAUCOURT                            ;;;;;
80290;80365;FRICAMPS                              ;;;;;
80300;80366;FRICOURT                              ;;;;;
80340;80367;FRISE                                 ;;;;;
80130;80368;FRIVILLE ESCARBOTIN                   ;;;;;
80370;80369;FROHEN SUR AUTHIE                     ;;;;;
80150;80371;FROYELLES                             ;;;;;
80490;80372;FRUCOURT                              ;;;;;
80220;80373;GAMACHES                              ;;;;;
80150;80374;GAPENNES                              ;;;;;
80290;80375;GAUVILLE                              ;;;;;
80800;80376;GENTELLES                             ;;;;;
80600;80377;GEZAINCOURT                           ;;;;;
80360;80378;GINCHY                                ;;;;;
80440;80379;GLISY                                 ;GLISY;COMMUNAUTE D'AGGLOMERATION AMIENS METROPOLE;1,8;;
80690;80380;GORENFLOS                             ;;;;;
80370;80381;GORGES                                ;;;;;
80700;80383;GOYENCOURT                            ;;;;;
80300;80384;GRANDCOURT                            ;;;;;
80132;80385;GRAND LAVIERS                         ;GRAND LAVIERS;COMMUNAUTE DE COMMUNES DE L'ABBEVILLOIS;0,6;;
80500;80386;GRATIBUS                              ;;;;;
80680;80387;GRATTEPANCHE                          ;;;;;
80140;80388;GREBAULT MESNIL                       ;;;;;
80400;80389;GRECOURT                              ;;;;;
80250;80390;GRIVESNES                             ;;;;;
80700;80391;GRIVILLERS                            ;;;;;
80600;80392;GROUCHES LUCHUEL                      ;;;;;
80700;80393;GRUNY                                 ;;;;;
80500;80395;GUERBIGNY                             ;;;;;
80150;80396;GUESCHART                             ;;;;;
80360;80397;GUEUDECOURT                           ;;;;;
80540;80399;GUIGNEMICOURT                         ;GUIGNEMICOURT;COMMUNAUTE D'AGGLOMERATION AMIENS METROPOLE;1,8;;
80170;80400;GUILLAUCOURT                          ;;;;;
80360;80401;GUILLEMONT                            ;;;;;
80290;80402;GUIZANCOURT                           ;;;;;
80250;80403;GUYENCOURT SUR NOYE                   ;;;;;
80240;80404;GUYENCOURT SAULCOURT                  ;;;;;
80440;80405;HAILLES                               ;;;;;
80490;80406;HALLENCOURT                           ;;;;;
80250;80407;HALLIVILLERS                          ;;;;;
80670;80408;HALLOY LES PERNOIS                    ;;;;;
80320;80409;HALLU                                 ;;;;;
80400;80410;HAM                                   ;;;;;
80800;80411;LE HAMEL                              ;;;;;
80800;80412;HAMELET                               ;;;;;
80240;80413;HANCOURT                              ;;;;;
80110;80414;HANGARD                               ;;;;;
80134;80415;HANGEST EN SANTERRE                   ;;;;;
80310;80416;HANGEST SUR SOMME                     ;;;;;
80131;80417;HARBONNIERES                          ;;;;;
80360;80418;HARDECOURT AUX BOIS                   ;;;;;
80500;80419;HARGICOURT                            ;;;;;
80560;80420;HARPONVILLE                           ;;;;;
80700;80421;HATTENCOURT                           ;;;;;
80132;80422;HAUTVILLERS OUVILLE                   ;;;;;
80670;80423;HAVERNAS                              ;;;;;
80680;80424;HEBECOURT                             ;;;;;
80560;80425;HEDAUVILLE                            ;;;;;
80800;80426;HEILLY                                ;;;;;
80600;80427;HEM HARDINVAL                         ;;;;;
80360;80428;HEM MONACU                            ;;;;;
80300;80429;HENENCOURT                            ;;;;;
80200;80430;HERBECOURT                            ;;;;;
80260;80431;HERISSART                             ;;;;;
80340;80432;HERLEVILLE                            ;;;;;
80190;80433;HERLY                                 ;;;;;
80240;80434;HERVILLY                              ;;;;;
80240;80435;HESBECOURT                            ;;;;;
80290;80436;HESCAMPS                              ;;;;;
80270;80437;HEUCOURT CROQUOISON                   ;;;;;
80122;80438;HEUDICOURT                            ;;;;;
80370;80439;HEUZECOURT                            ;;;;;
80370;80440;HIERMONT                              ;;;;;
80400;80442;HOMBLEUX                              ;;;;;
80640;80443;HORNOY LE BOURG                       ;;;;;
80132;80444;HUCHENNEVILLE                         ;;;;;
80600;80445;HUMBERCOURT                           ;;;;;
80140;80446;HUPPY                                 ;;;;;
80320;80447;HYENCOURT LE GRAND                    ;;;;;
80800;80449;IGNAUCOURT                            ;;;;;
80430;80450;INVAL BOIRON                          ;;;;;
80300;80451;IRLES                                 ;;;;;
80250;80452;JUMEL                                 ;;;;;
80500;80453;LABOISSIERE EN SANTERRE               ;;;;;
80290;80455;LACHAPELLE                            ;;;;;
80430;80456;LAFRESGUIMONT ST MARTIN               ;;;;;
80800;80458;LAHOUSSOYE                            ;;;;;
80270;80459;LALEU                                 ;;;;;
80290;80460;LAMARONDE                             ;;;;;
80450;80461;LAMOTTE BREBIERE                      ;;;;;
80150;80462;LAMOTTE BULEUX                        ;;;;;
80800;80463;LAMOTTE WARFUSEE                      ;;;;;
80230;80464;LANCHERES                             ;;;;;
80190;80465;LANGUEVOISIN QUIQUERY                 ;;;;;
80620;80466;LANCHES ST HILAIRE                    ;;;;;
80700;80467;LAUCOURT                              ;;;;;
80300;80468;LAVIEVILLE                            ;;;;;
80250;80469;LAWARDE MAUGER L HORTOY               ;;;;;
80560;80470;LEALVILLERS                           ;;;;;
80360;80472;LESBOEUFS                             ;;;;;
80700;80473;LIANCOURT FOSSE                       ;;;;;
80320;80474;LICOURT                               ;;;;;
80240;80475;LIERAMONT                             ;;;;;
80580;80476;LIERCOURT                             ;;;;;
80150;80477;LIGESCOURT                            ;;;;;
80500;80478;LIGNIERES                             ;;;;;
80290;80479;LIGNIERES CHATELAIN                   ;;;;;
80140;80480;LIGNIERES EN VIMEU                    ;;;;;
80320;80481;LIHONS                                ;;;;;
80490;80482;LIMEUX                                ;;;;;
80430;80484;LIOMER                                ;;;;;
80160;80485;LOEUILLY                              ;;;;;
80510;80486;LONG                                  ;;;;;
80240;80487;LONGAVESNES                           ;;;;;
80510;80488;LONGPRE LES CORPS SAINTS              ;;;;;
80330;80489;LONGUEAU                              ;LONGUEAU;COMMUNAUTE D'AGGLOMERATION AMIENS METROPOLE;1,8;;
80360;80490;LONGUEVAL                             ;;;;;
80600;80491;LONGUEVILLETTE                        ;;;;;
80560;80493;LOUVENCOURT                           ;;;;;
80250;80494;LOUVRECHY                             ;;;;;
80600;80495;LUCHEUX                               ;;;;;
80150;80496;MACHIEL                               ;;;;;
80150;80497;MACHY                                 ;;;;;
80560;80498;MAILLY MAILLET                        ;;;;;
80110;80499;MAILLY RAINEVAL                       ;;;;;
80220;80500;MAISNIERES                            ;;;;;
80150;80501;MAISON PONTHIEU                       ;;;;;
80135;80502;MAISON ROLAND                         ;;;;;
80370;80503;MAIZICOURT                            ;;;;;
80250;80504;MALPART                               ;;;;;
80300;80505;MAMETZ                                ;;;;;
80800;80507;MARCELCAVE                            ;;;;;
80700;80508;MARCHE ALLOUARDE                      ;;;;;
80200;80509;MARCHELEPOT                           ;;;;;
80500;80511;MARESTMONTIERS                        ;;;;;
80132;80512;MAREUIL CAUBERT                       ;MAREUIL CAUBERT;COMMUNAUTE DE COMMUNES DE L'ABBEVILLOIS;0,6;;
80360;80513;MARICOURT                             ;;;;;
80560;80514;MARIEUX                               ;;;;;
80290;80515;MARLERS                               ;;;;;
80240;80516;MARQUAIX                              ;;;;;
80700;80517;MARQUIVILLERS                         ;;;;;
80140;80518;MARTAINNEVILLE                        ;;;;;
80400;80519;MATIGNY                               ;;;;;
80170;80520;MAUCOURT                              ;;;;;
80360;80521;MAUREPAS                              ;;;;;
80430;80522;LE MAZIS                              ;;;;;
80300;80523;MEAULTE                               ;;;;;
80170;80524;MEHARICOURT                           ;;;;;
80290;80525;MEIGNEUX                              ;;;;;
80370;80526;LE MEILLARD                           ;;;;;
80520;80527;MENESLIES                             ;;;;;
80290;80528;MEREAUCOURT                           ;;;;;
80490;80529;MERELESSART                           ;;;;;
80800;80530;MERICOURT L ABBE                      ;;;;;
80640;80531;MERICOURT EN VIMEU                    ;;;;;
80340;80532;MERICOURT SUR SOMME                   ;;;;;
80350;80533;MERS LES BAINS                        ;;;;;
80310;80535;LE MESGE                              ;;;;;
80200;80536;MESNIL BRUNTEL                        ;;;;;
80620;80537;MESNIL DOMQUEUR                       ;;;;;
80360;80538;MESNIL EN ARROUAISE                   ;;;;;
80300;80540;MESNIL MARTINSART                     ;;;;;
80500;80541;MESNIL ST GEORGES                     ;;;;;
80190;80542;MESNIL ST NICAISE                     ;;;;;
80270;80543;METIGNY                               ;;;;;
80600;80544;MEZEROLLES                            ;;;;;
80110;80545;MEZIERES EN SANTERRE                  ;;;;;
80132;80546;MIANNAY                               ;;;;;
80300;80547;MILLENCOURT                           ;;;;;
80135;80548;MILLENCOURT EN PONTHIEU               ;;;;;
80300;80549;MIRAUMONT                             ;;;;;
80260;80550;MIRVAUX                               ;;;;;
80320;80551;MISERY                                ;;;;;
80200;80552;MOISLAINS                             ;;;;;
80260;80553;MOLLIENS AU BOIS                      ;;;;;
80540;80554;MOLLIENS DREUIL                       ;;;;;
80200;80555;MONCHY LAGACHE                        ;;;;;
80210;80556;MONS BOUBERT                          ;;;;;
80200;80557;ESTREES MONS                          ;;;;;
80160;80558;MONSURES                              ;;;;;
80540;80559;MONTAGNE FAYEL                        ;;;;;
80300;80560;MONTAUBAN DE PICARDIE                 ;;;;;
80500;80561;MONTDIDIER                            ;;;;;
80260;80562;MONTIGNY SUR L HALLUE                 ;;;;;
80370;80563;MONTIGNY LES JONGLEURS                ;;;;;
80260;80565;MONTONVILLERS                         ;;;;;
80670;80566;FIEFFES MONTRELET                     ;;;;;
80190;80568;MORCHAIN                              ;;;;;
80340;80569;MORCOURT                              ;;;;;
80110;80570;MOREUIL                               ;;;;;
80110;80571;MORISEL                               ;;;;;
80300;80572;MORLANCOURT                           ;;;;;
80290;80573;MORVILLERS ST SATURNIN                ;;;;;
80690;80574;MOUFLERS                              ;;;;;
80140;80575;MOUFLIERES                            ;;;;;
80400;80576;MOYENCOURT                            ;;;;;
80290;80577;MOYENCOURT LES POIX                   ;;;;;
80870;80578;MOYENNEVILLE                          ;;;;;
80400;80579;MUILLE VILLETTE                       ;;;;;
80120;80580;NAMPONT                               ;;;;;
80290;80582;NAMPS MAISNIL                         ;;;;;
80160;80583;NAMPTY                                ;;;;;
80260;80584;NAOURS                                ;;;;;
80190;80585;NESLE                                 ;;;;;
80140;80586;NESLE L HOPITAL                       ;;;;;
80140;80587;NESLETTE                              ;;;;;
80132;80588;NEUFMOULIN                            ;NEUFMOULIN;COMMUNAUTE DE COMMUNES DE L'ABBEVILLOIS;0,6;;
80150;80589;NEUILLY LE DIEN                       ;;;;;
80132;80590;NEUILLY L HOPITAL                     ;;;;;
80140;80591;NEUVILLE AU BOIS                      ;;;;;
80430;80592;NEUVILLE COPPEGUEULE                  ;;;;;
80340;80593;LA NEUVILLE LES BRAY                  ;;;;;
80160;80594;NEUVILLE LES LOEUILLY                 ;;;;;
80110;80595;LA NEUVILLE SIRE BERNARD              ;;;;;
80600;80596;NEUVILLETTE                           ;;;;;
80390;80597;NIBAS                                 ;;;;;
80860;80598;NOUVION                               ;;;;;
80150;80599;NOYELLES EN CHAUSSEE                  ;;;;;
80860;80600;NOYELLES SUR MER                      ;;;;;
80240;80601;NURLU                                 ;;;;;
80600;80602;OCCOCHES                              ;;;;;
80210;80603;OCHANCOURT                            ;;;;;
80290;80604;OFFIGNIES                             ;;;;;
80400;80605;OFFOY                                 ;;;;;
80140;80606;OISEMONT                              ;;;;;
80540;80607;OISSY                                 ;;;;;
80320;80608;OMIECOURT                             ;;;;;
80135;80609;ONEUX                                 ;;;;;
80160;80611;ORESMAUX                              ;;;;;
80460;80613;OUST MAREST                           ;;;;;
80600;80614;OUTREBOIS                             ;;;;;
80300;80615;OVILLERS LA BOISSELLE                 ;;;;;
80190;80616;PARGNY                                ;;;;;
80700;80617;PARVILLERS LE QUESNOY                 ;;;;;
80230;80618;PENDE                                 ;;;;;
80670;80619;PERNOIS                               ;;;;;
80200;80620;PERONNE                               ;;;;;
80320;80621;PERTAIN                               ;;;;;
80310;80622;PICQUIGNY                             ;;;;;
80500;80623;PIENNES ONVILLERS                     ;;;;;
80260;80624;PIERREGOT                             ;;;;;
80500;80625;PIERREPONT SUR AVRE                   ;;;;;
80540;80626;PISSY                                 ;PISSY;COMMUNAUTE D'AGGLOMERATION AMIENS METROPOLE;1,8;;
80160;80627;PLACHY BUYON                          ;;;;;
80110;80628;LE PLESSIER ROZAINVILLERS             ;;;;;
80240;80629;POEUILLY                              ;;;;;
80290;80630;POIX DE PICARDIE                      ;;;;;
80150;80631;PONCHES ESTRUVAL                      ;;;;;
80480;80632;PONT DE METZ                          ;PONT DE METZ;COMMUNAUTE D'AGGLOMERATION AMIENS METROPOLE;1,8;;
80860;80633;PONTHOILE                             ;;;;;
80115;80634;PONT NOYELLES                         ;;;;;
80580;80635;PONT REMY                             ;;;;;
80132;80637;PORT LE GRAND                         ;;;;;
80190;80638;POTTE                                 ;;;;;
80260;80639;POULAINVILLE                          ;POULAINVILLE;COMMUNAUTE D'AGGLOMERATION AMIENS METROPOLE;1,8;;
80300;80640;POZIERES                              ;;;;;
80370;80642;PROUVILLE                             ;;;;;
80160;80643;PROUZEL                               ;;;;;
80340;80644;PROYART                               ;;;;;
80560;80645;PUCHEVILLERS                          ;;;;;
80320;80646;PUNCHY                                ;;;;;
80320;80647;PUZEAUX                               ;;;;;
80300;80648;PYS                                   ;;;;;
80120;80649;QUEND                                 ;;;;;
80115;80650;QUERRIEU                              ;;;;;
80430;80651;LE QUESNE                             ;;;;;
80118;80652;LE QUESNEL                            ;;;;;
80132;80654;QUESNOY LE MONTANT                    ;;;;;
80270;80655;QUESNOY SUR AIRAINES                  ;;;;;
80710;80656;QUEVAUVILLERS                         ;;;;;
80250;80657;QUIRY LE SEC                          ;;;;;
80400;80658;QUIVIERES                             ;;;;;
80600;80659;RAINCHEVAL                            ;;;;;
80260;80661;RAINNEVILLE                           ;;;;;
80140;80662;RAMBURELLES                           ;;;;;
80140;80663;RAMBURES                              ;;;;;
80360;80664;RANCOURT                              ;;;;;
80120;80665;REGNIERE ECLUSE                       ;;;;;
80600;80666;REMAISNIL                             ;;;;;
80500;80667;REMAUGIES                             ;;;;;
80250;80668;REMIENCOURT                           ;;;;;
80700;80669;RETHONVILLERS                         ;;;;;
80540;80670;REVELLES                              ;REVELLES;COMMUNAUTE D'AGGLOMERATION AMIENS METROPOLE;1,8;;
80620;80671;RIBEAUCOURT                           ;;;;;
80800;80672;RIBEMONT SUR ANCRE                    ;;;;;
80310;80673;RIENCOURT                             ;;;;;
80136;80674;RIVERY                                ;RIVERY;COMMUNAUTE D'AGGLOMERATION AMIENS METROPOLE;1,8;;
80160;80675;ROGY                                  ;;;;;
80700;80676;ROIGLISE                              ;;;;;
80240;80677;ROISEL                                ;;;;;
80500;80678;ROLLOT                                ;;;;;
80740;80679;RONSSOY                               ;;;;;
80170;80680;ROSIERES EN SANTERRE                  ;;;;;
80250;80681;ROUVREL                               ;;;;;
80170;80682;ROUVROY EN SANTERRE                   ;;;;;
80190;80683;ROUY LE GRAND                         ;;;;;
80190;80684;ROUY LE PETIT                         ;;;;;
80700;80685;ROYE                                  ;;;;;
80260;80686;RUBEMPRE                              ;;;;;
80500;80687;RUBESCOURT                            ;;;;;
80120;80688;RUE                                   ;;;;;
80680;80690;RUMIGNY                               ;;;;;
80230;80691;SAIGNEVILLE                           ;;;;;
80970;80692;SAILLY FLIBEAUCOURT                   ;;;;;
80800;80693;SAILLY LAURETTE                       ;;;;;
80800;80694;SAILLY LE SEC                         ;;;;;
80360;80695;SAILLY SAILLISEL                      ;;;;;
80680;80696;SAINS EN AMIENOIS                     ;SAINS EN AMIENOIS;COMMUNAUTE D'AGGLOMERATION AMIENS METROPOLE;1,8;;
80370;80697;ST ACHEUL                             ;;;;;
80540;80698;ST AUBIN MONTENOY                     ;;;;;
80430;80699;ST AUBIN RIVIERE                      ;;;;;
80960;80700;ST BLIMONT                            ;;;;;
80200;80701;ST CHRIST BRIOST                      ;;;;;
80680;80702;ST FUSCIEN                            ;ST FUSCIEN;COMMUNAUTE D'AGGLOMERATION AMIENS METROPOLE;1,8;;
80430;80703;ST GERMAIN SUR BRESLE                 ;;;;;
80260;80704;ST GRATIEN                            ;;;;;
80560;80705;ST LEGER LES AUTHIE                   ;;;;;
80780;80706;ST LEGER LES DOMART                   ;;;;;
80140;80707;ST LEGER SUR BRESLE                   ;;;;;
80700;80708;ST MARD                               ;;;;;
80140;80709;ST MAULVIS                            ;;;;;
80140;80710;ST MAXENT                             ;;;;;
80610;80711;ST OUEN                               ;;;;;
80120;80713;ST QUENTIN EN TOURMONT                ;;;;;
80880;80714;ST QUENTIN LA MOTTE CROIX AU BAILLY   ;;;;;
80135;80716;ST RIQUIER                            ;;;;;
80160;80717;ST SAUFLIEU                           ;;;;;
80470;80718;ST SAUVEUR                            ;;;;;
80290;80719;STE SEGREE                            ;;;;;
80230;80721;ST VALERY SUR SOMME                   ;;;;;
80310;80722;ST VAAST EN CHAUSSEE                  ;;;;;
80540;80723;SAISSEVAL                             ;;;;;
80480;80724;SALEUX                                ;SALEUX;COMMUNAUTE D'AGGLOMERATION AMIENS METROPOLE;1,8;;
80480;80725;SALOUEL                               ;SALOUEL;COMMUNAUTE D'AGGLOMERATION AMIENS METROPOLE;1,8;;
80400;80726;SANCOURT                              ;;;;;
80290;80728;SAULCHOY SOUS POIX                    ;;;;;
80110;80729;SAUVILLERS MONGIVAL                   ;;;;;
80470;80730;SAVEUSE                               ;SAVEUSE;COMMUNAUTE D'AGGLOMERATION AMIENS METROPOLE;1,8;;
80140;80732;SENARPONT                             ;;;;;
80300;80733;SENLIS LE SEC                         ;;;;;
80160;80734;SENTELIE                              ;;;;;
80540;80735;SEUX                                  ;;;;;
80490;80736;SOREL EN VIMEU                        ;;;;;
80240;80737;SOREL                                 ;;;;;
80310;80738;SOUES                                 ;;;;;
80250;80740;SOURDON                               ;;;;;
80200;80741;SOYECOURT                             ;;;;;
80620;80742;SURCAMPS                              ;;;;;
80340;80743;SUZANNE                               ;;;;;
80270;80744;TAILLY                                ;;;;;
80260;80746;TALMAS                                ;;;;;
80240;80747;TEMPLEUX LA FOSSE                     ;;;;;
80240;80748;TEMPLEUX LE GUERARD                   ;;;;;
80600;80749;TERRAMESNIL                           ;;;;;
80200;80750;TERTRY                                ;;;;;
80110;80751;THENNES                               ;;;;;
80440;80752;THEZY GLIMONT                         ;THEZY GLIMONT;COMMUNAUTE D'AGGLOMERATION AMIENS METROPOLE;1,8;;
80300;80753;THIEPVAL                              ;;;;;
80640;80754;THIEULLOY L ABBAYE                    ;;;;;
80290;80755;THIEULLOY LA VILLE                    ;;;;;
62760;80756;THIEVRES                              ;;;;;
80160;80757;THOIX                                 ;;;;;
80250;80758;THORY                                 ;;;;;
80700;80759;TILLOLOY                              ;;;;;
80220;80760;TILLOY FLORIVILLE                     ;;;;;
80160;80761;TILLOY LES CONTY                      ;;;;;
80240;80762;TINCOURT BOUCLY                       ;;;;;
80132;80763;LE TITRE                              ;;;;;
80870;80764;TOEUFLES                              ;;;;;
80210;80765;TOURS EN VIMEU                        ;;;;;
80560;80766;TOUTENCOURT                           ;;;;;
80140;80767;LE TRANSLAY                           ;;;;;
80300;80769;TREUX                                 ;;;;;
80130;80770;TULLY                                 ;;;;;
80400;80771;UGNY L EQUIPEE                        ;;;;;
80560;80773;VADENCOURT                            ;;;;;
80800;80774;VAIRE SOUS CORBIE                     ;;;;;
80210;80775;VALINES                               ;;;;;
80560;80776;VARENNES                              ;;;;;
80560;80777;VAUCHELLES LES AUTHIE                 ;;;;;
80620;80778;VAUCHELLES LES DOMART                 ;;;;;
80132;80779;VAUCHELLES LES QUESNOY                ;VAUCHELLES LES QUESNOY;COMMUNAUTE DE COMMUNES DE L'ABBEVILLOIS;0,6;;
80230;80780;VAUDRICOURT                           ;;;;;
80131;80781;VAUVILLERS                            ;;;;;
80260;80782;VAUX EN AMIENOIS                      ;;;;;
80140;80783;VAUX MARQUENNEVILLE                   ;;;;;
80800;80784;VAUX SUR SOMME                        ;;;;;
80800;80785;VECQUEMONT                            ;;;;;
80160;80786;VELENNES                              ;;;;;
80120;80787;VERCOURT                              ;;;;;
80270;80788;VERGIES                               ;;;;;
80320;80789;VERMANDOVILLERS                       ;;;;;
80700;80790;VERPILLIERES                          ;;;;;
80480;80791;VERS SUR SELLES                       ;VERS SUR SELLES;COMMUNAUTE D'AGGLOMERATION AMIENS METROPOLE;1,8;;
80260;80792;LA VICOGNE                            ;;;;;
80650;80793;VIGNACOURT                            ;;;;;
80190;80794;VILLECOURT                            ;;;;;
80420;80795;VILLE LE MARCLET                      ;;;;;
80140;80796;VILLEROY                              ;;;;;
80110;80797;VILLERS AUX ERABLES                   ;;;;;
80260;80798;VILLERS BOCAGE                        ;;;;;
80800;80799;VILLERS BRETONNEUX                    ;;;;;
80140;80800;VILLERS CAMPSART                      ;;;;;
80200;80801;VILLERS CARBONNEL                     ;;;;;
80240;80802;VILLERS FAUCON                        ;;;;;
80700;80803;VILLERS LES ROYE                      ;;;;;
80690;80804;VILLERS SOUS AILLY                    ;;;;;
80500;80805;VILLERS TOURNELLE                     ;;;;;
80120;80806;VILLERS SUR AUTHIE                    ;;;;;
80300;80807;VILLE SUR ANCRE                       ;;;;;
80150;80808;VIRONCHAUX                            ;;;;;
80140;80809;VISMES                                ;;;;;
80150;80810;VITZ SUR AUTHIE                       ;;;;;
80400;80811;VOYENNES                              ;;;;;
80240;80812;VRAIGNES EN VERMANDOIS                ;;;;;
80640;80813;VRAIGNES LES HORNOY                   ;;;;;
80170;80814;VRELY                                 ;;;;;
80120;80815;VRON                                  ;;;;;
80670;80819;WARGNIES                              ;;;;;
80300;80820;WARLOY BAILLON                        ;;;;;
80270;80821;WARLUS                                ;;;;;
80500;80822;WARSY                                 ;;;;;
80170;80823;WARVILLERS                            ;;;;;
80170;80824;WIENCOURT L EQUIPEE                   ;;;;;
80270;80825;WIRY AU MONT                          ;;;;;
80460;80826;WOIGNARUE                             ;;;;;
80520;80827;WOINCOURT                             ;;;;;
80140;80828;WOIREL                                ;;;;;
80190;80829;Y                                     ;;;;;
80135;80830;YAUCOURT BUSSUS                       ;;;;;
80150;80832;YVRENCH                               ;;;;;
80150;80833;YVRENCHEUX                            ;;;;;
80520;80834;YZENGREMER                            ;;;;;
80310;80835;YZEUX                                 ;;;;;
80132;80836;YONVAL                                ;YONVAL;COMMUNAUTE DE COMMUNES DE L'ABBEVILLOIS;0,6;;
81470;81001;AGUTS                                 ;;;;;
81200;81002;AIGUEFONDE                            ;AIGUEFONDE;COMMUNAUTE D'AGGLOMERATION DE CASTRES;0,6;;
81250;81003;ALBAN                                 ;;;;;
81000;81004;ALBI                                  ;ALBI;COMMUNAUTE D'AGGLOMERATION DE L'ALBIGEOIS;0,6;;
81240;81005;ALBINE                                ;;;;;
81470;81006;ALGANS                                ;;;;;
81140;81007;ALOS                                  ;;;;;
81190;81008;ALMAYRAC                              ;;;;;
81170;81009;AMARENS                               ;;;;;
81430;81010;AMBIALET                              ;;;;;
81500;81011;AMBRES                                ;;;;;
81140;81012;ANDILLAC                              ;;;;;
81350;81013;ANDOUQUE                              ;;;;;
81260;81014;ANGLES                                ;;;;;
81700;81015;APPELLE                               ;;;;;
81110;81016;ARFONS                                ;;;;;
81360;81017;ARIFAT                                ;;;;;
81160;81018;ARTHES                                ;ARTHES;COMMUNAUTE D'AGGLOMERATION DE L'ALBIGEOIS;0,6;;
81340;81019;ASSAC                                 ;;;;;
81600;81020;AUSSAC                                ;;;;;
81200;81021;AUSSILLON                             ;AUSSILLON;COMMUNAUTE D'AGGLOMERATION DE CASTRES;0,6;;
81500;81022;BANNIERES                             ;;;;;
81320;81023;BARRE                                 ;;;;;
81630;81024;BEAUVAIS SUR TESCOU                   ;;;;;
81500;81025;BELCASTEL                             ;;;;;
81430;81026;BELLEGARDE                            ;;;;;
81540;81027;BELLESERRE                            ;;;;;
81260;81028;BERLATS                               ;;;;;
81150;81029;BERNAC                                ;;;;;
81700;81030;BERTRE                                ;;;;;
81260;81031;LE BEZ                                ;;;;;
81700;81032;BLAN                                  ;;;;;
81400;81033;BLAYE LES MINES                       ;;;;;
81490;81034;BOISSEZON                             ;BOISSEZON;COMMUNAUTE D'AGGLOMERATION DE CASTRES;0,6;;
81170;81035;BOURNAZEL                             ;;;;;
81660;81036;BOUT DU PONT DE LARN                  ;;;;;
81260;81037;BRASSAC                               ;;;;;
81600;81038;BRENS                                 ;;;;;
81390;81039;BRIATEXTE                             ;;;;;
81440;81040;BROUSSE                               ;;;;;
81600;81041;BROZE                                 ;;;;;
81100;81042;BURLATS                               ;;;;;
81300;81043;BUSQUE                                ;;;;;
81500;81044;CABANES                               ;;;;;
81170;81045;LES CABANNES                          ;;;;;
81600;81046;CADALEN                               ;;;;;
81340;81047;CADIX                                 ;;;;;
81130;81048;CAGNAC LES MINES                      ;;;;;
81540;81049;CAHUZAC                               ;;;;;
81470;81050;CAMBON LES LAVAUR                     ;;;;;
81140;81051;CAHUZAC SUR VERE                      ;;;;;
81990;81052;CAMBON                                ;CAMBON;COMMUNAUTE D'AGGLOMERATION DE L'ALBIGEOIS;0,6;;
81260;81053;CAMBOUNES                             ;;;;;
81580;81054;CAMBOUNET SUR LE SOR                  ;;;;;
81540;81055;LES CAMMAZES                          ;;;;;
81140;81056;CAMPAGNAC                             ;;;;;
81570;81058;CARBES                                ;;;;;
81990;81059;CARLUS                                ;CARLUS;COMMUNAUTE D'AGGLOMERATION DE L'ALBIGEOIS;0,6;;
81400;81060;CARMAUX                               ;;;;;
81150;81061;CASTANET                              ;;;;;
81260;81062;CASTELNAU DE BRASSAC                  ;;;;;
81150;81063;CASTELNAU DE LEVIS                    ;CASTELNAU DE LEVIS;COMMUNAUTE D'AGGLOMERATION DE L'ALBIGEOIS;0,6;;
81140;81064;CASTELNAU DE MONTMIRAL                ;;;;;
81100;81065;CASTRES                               ;CASTRES;COMMUNAUTE D'AGGLOMERATION DE CASTRES;0,6;;
81200;81066;CAUCALIERES                           ;CAUCALIERES;COMMUNAUTE D'AGGLOMERATION DE CASTRES;0,6;;
81150;81067;CESTAYROLS                            ;;;;;
81640;81068;COMBEFA                               ;;;;;
81170;81069;CORDES SUR CIEL                       ;;;;;
81800;81070;COUFOULEUX                            ;;;;;
81340;81071;COURRIS                               ;;;;;
81350;81072;CRESPIN                               ;;;;;
81350;81073;CRESPINET                             ;;;;;
81990;81074;CUNAC                                 ;CUNAC;COMMUNAUTE D'AGGLOMERATION DE L'ALBIGEOIS;0,6;;
81570;81075;CUQ                                   ;;;;;
81470;81076;CUQ TOULZA                            ;;;;;
81250;81077;CURVALLE                              ;;;;;
81220;81078;DAMIATTE                              ;;;;;
81120;81079;DENAT                                 ;DENAT;COMMUNAUTE D'AGGLOMERATION DE L'ALBIGEOIS;0,6;;
81170;81080;DONNAZAC                              ;;;;;
81110;81081;DOURGNE                               ;;;;;
81340;81082;LE DOURN                              ;;;;;
81540;81083;DURFORT                               ;;;;;
81290;81084;ESCOUSSENS                            ;;;;;
